src_origin_id,dst_origin_id,edge_type,src_id,dst_id
40912680,92425425,5,679,375
1093396,96048451,5,836,388
79253341,24759546,1,890,753
8934237,24270402,5,848,817
36597926,95230522,5,44,413
69352474,17756105,2,730,549
90167587,10232979,1,506,321
91639359,57444636,5,518,776
32909167,47135165,3,421,45
22932633,8551998,0,264,608
1221889,75922273,1,308,859
83038845,63754985,2,68,130
18128906,10241427,2,396,603
2062738,50889916,2,941,23
73616316,86051806,5,579,749
43007766,86008559,4,30,281
67366741,22021699,4,786,758
35236735,67210903,0,756,306
3620507,11427516,0,400,410
38610854,10232979,3,513,321
35083930,73037477,3,819,99
27922005,80241525,4,869,731
43544662,11611677,4,32,924
69870828,31729033,4,887,455
22596015,51392191,4,328,857
67620281,27347512,2,578,119
12625429,94335105,4,404,249
9306830,66171129,3,840,420
50116333,82632781,3,558,737
35083930,47947742,2,819,632
58439875,5304165,5,739,649
45113260,31478260,5,766,235
89509432,67161012,0,613,466
11423269,83925117,5,826,153
69352474,86574459,5,730,671
38936540,36080058,3,24,928
58439875,1221889,4,739,308
89847523,3925951,1,313,755
98229925,87316948,5,835,799
16916110,35882057,2,74,365
55529719,8411048,5,977,703
11423269,63143987,2,826,778
46609482,9737784,2,358,721
52615429,27296981,1,932,250
15871528,31478260,0,548,235
84539094,6390382,4,173,760
83536512,59273979,4,89,383
50116333,65815684,2,558,770
96785900,20559778,5,289,303
29407041,87734045,3,444,84
87497021,33806005,0,454,858
97587593,35275946,2,243,820
4748874,67454106,0,812,181
8411048,1853245,0,703,373
20866937,44959846,2,648,438
87168447,77642160,3,660,155
95993943,71585330,2,275,695
3620507,55122964,2,400,664
55461999,51719409,5,37,532
97555931,42352020,1,828,689
8546042,34133608,4,590,51
26144584,91296187,1,145,204
45501852,73898869,0,174,57
51078726,43035822,3,523,838
11611677,27347512,4,924,119
42637907,8551998,2,481,608
11320456,26677744,0,158,802
26770477,24683403,2,434,588
39860131,12625429,3,109,404
58102809,55529719,1,295,977
1493082,9306830,0,526,840
73086148,92404905,0,946,317
10101842,69731173,3,555,218
33873626,10944508,5,56,687
95602070,4244089,2,732,441
29613711,31590060,4,61,457
29217537,94039422,0,629,552
57444636,55057068,1,776,97
1093396,26380823,4,836,561
94847903,82289014,5,265,956
28927360,67097963,2,875,194
78301604,9447600,3,712,510
45196831,24361801,4,185,576
13040605,6873635,5,938,911
85890964,91874139,4,846,67
83187549,62764098,2,619,650
69603371,21145201,3,128,69
1640312,38443689,2,284,891
54050593,5195219,1,785,844
44879118,59765788,2,103,638
50694882,7892461,2,353,929
19562145,76715316,0,179,412
22596015,51442728,5,328,862
14027026,85101507,1,656,693
46264694,86581253,3,741,738
29309810,13040605,0,662,938
54711058,51884317,3,987,253
62064567,55122964,3,3,664
51051578,53514566,5,815,966
83908372,61570194,5,594,623
34810299,75921482,2,272,841
12673339,6873635,5,123,911
69487472,86581253,2,723,738
67097963,68969143,3,194,750
69432213,69352474,4,398,730
75801221,59810690,1,305,818
84046419,44965957,1,208,20
9820297,63143987,1,354,778
11693022,11945861,5,790,918
31947258,58188540,4,129,127
43338530,96760353,5,691,593
86302522,86800565,4,926,948
81674690,30514367,0,484,953
6246548,82264007,0,789,573
25735541,80574015,5,469,462
26410144,29187162,2,557,329
69603371,91416324,4,128,636
54546202,86778612,2,242,521
71466941,89847523,1,621,313
1056137,7500792,5,740,563
85101507,43436594,4,693,278
95326023,33806005,5,720,858
35882057,28012519,2,365,463
69757168,75202474,4,541,88
77145180,70051801,3,821,346
81122802,72315629,1,31,502
6747321,30740191,0,122,993
56438970,54050593,4,968,785
89265742,63531924,2,229,292
45460392,52116385,1,472,93
59429927,27845730,5,514,651
28848480,17622432,5,157,860
45286842,29834202,3,508,920
53946953,68647667,2,257,568
91125316,51884317,1,156,253
93465263,97744098,2,904,865
5042218,94000525,3,15,432
42539508,10678760,3,503,449
1056137,46264694,3,740,741
26162058,22628688,3,406,550
84434481,63002030,5,335,974
67506819,47232993,4,640,989
42637907,39339455,0,481,98
85749296,24582405,1,746,659
65809106,83536512,3,488,89
39952574,67102256,2,461,843
69635574,55461999,4,232,37
39952574,67343803,4,461,390
86581253,47272144,3,738,908
81997559,67161012,1,60,466
11423269,19261088,2,826,81
51204141,35841647,1,443,255
26161325,37467364,1,259,589
12232739,75325325,0,200,574
42058530,8081406,2,113,959
38110561,17456206,5,107,905
63517179,32909167,4,134,421
45988161,31919124,0,765,302
63041014,30514367,4,100,953
73339170,77824893,1,734,936
89509432,25735541,5,613,469
62764098,76754771,3,650,240
53946953,51442728,5,257,862
61315182,66225982,1,58,512
54050593,16916110,5,785,74
12232739,19043488,2,200,496
91614334,6873635,4,43,911
64021986,60943799,3,458,215
21791167,74672784,5,55,374
27347512,90662805,1,119,733
43544662,60943799,0,32,215
81997559,35163891,4,60,228
17990544,19067526,1,965,416
73373071,81355371,0,982,70
90867619,72578540,1,121,76
51719409,10897982,3,532,882
47467686,87320629,0,614,609
93500310,97606046,0,222,686
98346944,42366310,5,198,460
83807278,57229434,3,125,803
28468485,78624353,3,877,288
45501852,81611930,4,174,622
44965957,49849502,5,20,672
40914475,81466591,3,62,670
28541972,35551656,0,845,470
29793503,45858834,0,345,939
19279464,48548847,3,349,816
33125537,31590060,2,362,457
24834126,55067966,1,473,606
50816616,31895993,5,19,592
70351135,32375913,0,273,276
60931922,95143745,4,246,571
95022878,83187549,2,779,619
44077357,67897782,1,476,343
24034807,1894771,2,18,78
49260800,20416579,5,634,25
55529719,57229434,0,977,803
91663343,51385896,5,528,615
66248800,12232739,5,54,200
82405802,96298469,4,529,311
31590060,21768109,2,457,596
89599410,24582405,3,925,659
54711058,47066510,0,987,950
17302357,7402411,3,72,480
95407693,12159158,4,674,861
1894771,73373071,0,78,982
73009579,4079725,2,742,170
75801221,93990387,4,305,177
2956541,27289045,0,191,856
51696548,18048586,2,531,807
67161012,35163891,2,466,228
29470098,54789181,4,287,644
69432213,60943799,4,398,215
70051801,14149767,3,346,166
32761047,80598975,5,556,150
58424586,17283099,2,233,999
77057410,60931922,1,4,246
86574459,80990934,5,671,962
45920150,83908372,4,850,594
86034800,89541732,1,954,834
11427516,83976656,4,410,923
26920200,35650377,5,415,499
30976923,27666839,5,505,339
93549453,43338530,4,961,691
23491543,69650761,5,973,467
69756051,35295072,0,708,610
96796701,2062738,2,575,941
83190332,61694166,0,385,927
59795975,8782842,1,620,878
31614718,49761953,3,83,847
69857816,48969921,3,14,907
39960588,30317100,4,617,792
75865932,46745340,1,930,11
21448951,48164460,1,301,75
43050268,73991260,5,320,880
77190293,32909167,2,367,421
45501852,99531538,1,174,983
14149767,97164912,1,166,822
90787376,26076984,3,283,193
42352020,63531924,2,689,292
47947742,29470098,2,632,287
7015572,10232979,4,71,321
11208878,4064451,4,515,996
51204141,21918408,1,443,666
74779110,80676878,3,631,82
60332295,82759299,0,587,167
8625969,11461442,1,296,805
42586264,95602070,3,871,732
81355371,34981989,0,70,368
30960721,69731173,4,707,218
66171129,58439875,4,420,739
85890964,41653295,3,846,102
51004747,62346687,2,391,16
13554242,61231992,0,538,535
92876464,1080179,2,883,248
94563178,61457445,2,764,428
35295072,10960616,2,610,386
63531924,15567641,0,292,223
40127781,58901282,3,754,564
57109651,96988713,0,209,392
17283099,67102256,2,999,843
9019677,54304067,3,351,171
5116290,95122615,4,188,79
59398989,8081406,1,210,959
62929524,77057410,0,995,4
86302522,86617822,5,926,147
97923278,44761260,3,29,175
76467030,37467364,2,849,589
49477303,11720004,2,316,387
96988713,63531924,1,392,292
86783398,92404905,5,163,317
52683156,97923278,4,419,29
87159816,71466941,3,810,621
10610811,12678940,2,641,811
26133197,22021699,1,139,758
42366310,58643904,2,460,543
43255863,68744841,5,813,565
73846005,62841579,3,331,680
84537315,47066510,5,665,950
2062738,88883775,5,941,430
98290623,68048755,5,338,945
34662216,79273765,5,80,876
36080058,99268018,1,928,625
58277748,91978611,5,783,997
11945861,57746169,3,918,446
79273765,81967771,2,876,915
23252474,67506819,4,539,640
37395715,31478260,2,744,235
86290932,23252474,1,533,539
12625429,24482925,0,404,450
85447090,31862301,3,423,984
57148383,57444636,2,537,776
84540447,86008559,4,330,281
85447090,21559570,3,423,251
95407693,67454106,1,674,181
85447090,9016466,1,423,77
67097963,33873626,5,194,56
57148383,30695739,3,537,397
78494866,92854742,5,411,409
64630291,54304067,4,673,171
30725077,80574708,5,729,769
69876991,62346687,1,95,16
21644651,6873635,0,140,911
97649348,54421993,0,381,90
2860339,27666839,5,536,339
64916221,30960721,2,291,707
42352020,33806005,4,689,858
7039994,51719409,1,294,532
66225982,64630291,1,512,673
19261088,24034807,0,81,18
78868895,29734570,2,120,152
73037477,4244089,0,99,441
31947258,20416579,1,129,25
61315182,64389828,2,58,436
58439875,87159816,0,739,810
43544662,29100483,2,32,137
6197407,26133197,4,340,139
49761953,35295072,3,847,610
26267607,95326023,2,873,720
38110561,58070265,3,107,661
52882369,5042218,1,827,15
61694166,63078133,3,927,217
29793503,4079725,5,345,170
67366741,14457236,5,786,355
81427210,75149394,0,885,148
88239465,31362236,0,709,534
72578540,59355448,0,76,787
30066233,92854742,5,35,409
38131415,51442728,4,154,862
9641376,60608235,0,542,211
76754771,11961243,0,240,231
29187162,18048586,5,329,807
87656497,13157272,5,896,501
45813345,95602070,5,26,732
59127308,5757040,0,842,112
7418176,94039422,0,363,552
61457445,7064420,0,428,725
10466008,65815684,3,774,770
56156561,20361264,1,806,40
28050034,46609482,3,912,358
90662805,78868895,5,733,120
11583651,20866937,0,612,648
69603371,45501852,1,128,174
34590042,81967771,3,618,915
12773270,66375738,3,601,417
23491543,99511541,4,973,180
48547731,98229925,5,271,835
83038845,38180115,2,68,808
9641376,9737784,0,542,721
73373071,48717201,3,982,17
12159158,45988161,2,861,765
43255863,37648977,1,813,626
58046574,62850962,2,312,104
1894771,87697604,4,78,600
83038845,5757040,1,68,112
51884317,71466857,3,253,683
49314608,87168447,3,267,660
78301604,4301854,3,712,445
30695739,49761953,4,397,847
15504381,48717201,1,804,17
44965957,41401829,4,20,86
70182153,67102256,4,110,843
10241427,69857816,2,603,14
59485950,70191512,3,309,178
80574708,37657252,0,769,710
52963031,12773270,3,254,601
72573459,11260273,3,527,203
7402411,67102256,0,480,843
17066180,33873626,5,958,56
19640224,31872848,1,6,52
5304165,81122802,5,649,31
77824893,64948572,2,936,979
73037477,44761260,1,99,175
54304067,11461442,0,171,805
47272144,7064420,0,908,725
50889916,62189958,0,23,784
59429927,25607298,1,514,580
80397318,83652896,1,149,382
86372359,38328547,2,234,935
81875266,67210903,5,146,306
4064451,58277748,0,996,783
80682169,10610811,2,334,641
29506729,39339455,2,239,98
20361264,32761047,1,40,556
51051578,12967182,4,815,884
84540447,5304165,1,330,649
77324792,26161325,5,832,259
48892883,61141173,5,332,853
49301263,37657252,2,705,710
63002030,24278367,1,974,256
10241427,27922005,0,603,869
8934237,30893524,1,848,389
87316948,24886023,2,799,106
61315182,4291684,1,58,262
19806510,63460922,3,633,304
84249880,60923550,5,879,318
48336758,41653295,0,780,102
39960588,73846005,1,617,331
6873635,12678940,2,911,811
76975959,76754771,5,384,240
61717895,3278448,2,371,91
58277748,33836415,1,783,951
45988161,30976923,0,765,505
34097265,72315629,2,486,502
61141173,78813012,5,853,682
57109651,58277748,4,209,783
60943799,7418176,4,215,363
28325828,97164912,2,872,822
86778612,7892461,5,521,929
99268018,85060967,2,625,186
63002030,55067966,0,974,606
62962113,72573459,4,696,527
96298469,65809106,1,311,488
90662805,69432213,4,733,398
17456206,30066233,5,905,35
90432257,65809106,4,132,488
26133197,53946953,2,139,257
47135165,68040469,2,45,597
99060389,30908764,5,164,653
49301263,74779110,4,705,631
34423462,17066180,0,694,958
51385896,24683403,2,615,588
21443069,69603371,5,964,128
17066180,51760273,2,958,540
3418754,48547731,2,791,271
30695739,38443689,2,397,891
86372359,11378608,5,234,0
51760273,31947258,5,540,129
86778612,56592728,5,521,59
94847903,63531924,2,265,292
87557124,76082238,2,761,366
30893524,91978611,5,389,997
40276156,85060967,2,986,186
87656497,88174070,2,896,348
11961243,15296192,3,231,326
49477303,80682169,3,316,334
71466941,28927360,1,621,875
44554709,77190293,1,562,367
40914475,59795975,4,62,620
84271563,22200190,3,13,688
64916221,31919124,2,291,302
56125709,71731420,2,319,937
11720004,7500792,5,387,563
34950883,59127308,5,781,842
20455091,10217250,0,206,642
96298469,32765650,4,311,359
51204141,58901282,3,443,564
17622432,76467030,4,860,849
29734570,42325412,2,152,914
53490317,30740191,3,244,993
32765650,10241427,4,359,603
39541689,87818954,4,437,182
53490317,88883775,3,244,430
14027026,26267607,4,656,873
67102256,27688001,5,843,162
52896996,82027331,3,719,277
8472906,24750304,0,298,726
58901282,89599410,1,564,925
36080058,34423462,2,928,694
73009579,21559570,3,742,251
98997058,29797724,4,773,5
86783398,59051511,4,163,715
45460392,69668083,1,472,559
32909167,99268018,4,421,625
5042218,37657252,5,15,710
50816616,87949499,3,19,225
41036694,34097265,5,692,486
10897982,85101507,4,882,693
22200190,97072146,4,688,478
51662173,26076984,2,408,193
66386260,79994984,2,798,141
90432257,7795028,1,132,560
21644651,38090555,5,140,711
10217250,60923550,0,642,318
29416402,86581253,0,111,738
20416579,95143745,3,25,571
34950883,64391713,1,781,677
31590060,54711058,1,457,987
85060967,48133428,0,186,895
69603371,75583606,2,128,323
95122615,51004747,4,79,391
26410144,61717895,0,557,371
13157272,82632781,3,501,737
25818739,37648977,1,586,626
48118511,3278448,3,379,91
89599410,52416792,4,925,395
81689787,55620937,4,944,213
24361801,24482925,4,576,450
89133485,58070265,3,357,661
19043488,42334581,1,496,269
83507195,73339170,5,485,734
84537315,31429013,4,665,952
29843127,53512485,3,422,195
82405802,29793503,0,529,345
29309810,32375913,5,662,276
34631840,8934237,2,475,848
57417706,60807875,4,830,356
37395715,24034807,4,744,18
43255863,9447600,4,813,510
37411328,40127781,2,646,754
64391713,76754771,4,677,240
42211851,47825457,1,747,414
26814424,14641288,3,252,657
4748874,64391713,2,812,677
81122802,77084664,4,31,327
67897782,69757168,3,343,541
31107299,89467981,2,161,931
86290932,59355448,0,533,787
56672235,44965957,5,751,20
40227781,36445006,2,852,553
75922273,57665258,4,859,8
97612477,42334581,2,344,269
95450556,86302522,2,722,926
32429075,98997058,1,839,773
67506819,1080179,0,640,248
4301854,19279464,5,445,349
44307694,73339170,3,429,734
10610811,73714112,5,641,297
20476876,75603458,4,899,794
33062810,38220302,5,906,582
67620281,66248800,3,578,54
58169612,62962113,5,114,696
71316169,38610854,0,216,513
79994984,82632781,1,141,737
89467981,44077357,0,931,476
91663343,83807278,5,528,125
10844304,37657252,3,704,710
91978611,84537315,1,997,665
11961243,76082238,4,231,366
91978611,83187549,1,997,619
26133197,92854742,3,139,409
42539508,71368970,4,503,333
54304067,76467030,4,171,849
59127308,71630594,2,842,509
16307500,54711058,0,777,987
61570194,59127308,0,623,842
45813345,6978537,2,26,221
53214565,91188887,0,697,824
80574708,30893524,5,769,389
42638666,38774244,0,431,393
37657252,31988711,3,710,299
66248800,47467686,0,54,614
86072549,30740191,3,293,993
1093396,84637025,1,836,716
73898869,31260894,5,57,591
49761953,24683403,3,847,588
96988713,40127781,3,392,754
37395715,31362236,2,744,534
82795154,10316470,1,963,498
35236735,38328547,2,756,935
84434481,60332295,2,335,587
70158341,5757040,3,713,112
13157272,57077468,2,501,2
31614718,9016466,4,83,77
78743639,78544601,5,516,635
82300536,35841647,0,978,255
21448951,54187483,3,301,116
43544662,53995284,3,32,823
70158341,97612477,2,713,344
82632781,75615402,2,737,922
26814424,28050034,1,252,912
4396333,85447090,1,479,423
72065260,84249880,1,497,879
28541972,48548847,4,845,816
39033495,75615402,1,675,922
9858867,49477303,2,611,316
83058659,65815684,2,970,770
26144584,20361264,1,145,40
26770477,2065461,4,434,994
58301343,80397318,2,727,149
46638647,81997559,1,325,60
42366310,82759299,4,460,167
69876991,63517179,5,95,134
19606074,27922005,4,894,869
65925778,79500855,3,628,401
21443069,45934390,0,964,115
37467364,17756105,0,589,549
48336758,84249880,0,780,879
32021698,13512113,1,53,546
28029753,45988161,1,724,765
2062738,12159158,2,941,861
83976656,54711058,0,923,987
76754771,62346687,0,240,16
87320629,95230522,0,609,413
12919605,69756051,4,700,708
42334581,41986844,1,269,604
77324792,53946953,0,832,257
58643904,1417140,0,543,698
34676709,94000525,2,637,432
59355448,89541732,1,787,834
64021986,75801221,3,458,305
86372359,56438970,5,234,968
54050593,21286553,0,785,41
34810299,17756105,3,272,549
5195219,36445006,1,844,553
16735717,90867619,2,21,121
58424586,94311648,5,233,151
32375913,14734747,1,276,144
83925117,80598975,3,153,150
22078466,75922273,2,183,859
34922000,68951543,0,427,230
8472906,57229434,1,298,803
76715316,53214565,2,412,697
85994086,89043608,5,517,197
82405802,11961243,4,529,231
29506729,38443689,1,239,891
62758017,61570194,5,717,623
6027726,89265742,3,66,229
48892883,29407041,0,332,444
19806510,62064567,2,633,3
80990934,11961243,0,962,231
45920150,51275295,5,850,7
8551998,86783398,1,608,163
3925951,55620937,0,755,213
97587593,86290932,4,243,533
87168447,35236735,2,660,756
34981989,64391713,3,368,677
66375738,45242901,2,417,46
31563137,50621752,5,92,569
53748800,69635574,5,336,232
96910645,97606046,1,64,686
67366741,15296192,5,786,326
87440413,38866575,1,916,279
53690602,95022878,2,337,779
34423462,92425425,0,694,375
4644562,49639537,0,474,63
41653295,60923550,1,102,318
78967688,12678940,1,33,811
36703141,56438970,2,27,968
56087048,59353827,0,172,189
62764098,91939403,1,650,943
41589049,81997559,5,324,60
84567480,79994984,4,378,141
91552819,3925951,2,268,755
